symbol,close,delivery_pct,volume,turnover,Score,Label
HAVISHA,1.54,94.82,12828,19755.12,1,🔴 Flagged (Unsafe)
AMBICAAGAR,25.28,89.8,657,16608.96,1,🔴 Flagged (Unsafe)
GSEC10YEAR,29.95,77.23,505,15124.75,1,🔴 Flagged (Unsafe)
IVZINNIFTY,2895.0,100.0,5,14475.0,1,🔴 Flagged (Unsafe)
UNIINFO,14.0,87.57,941,13174.0,1,🔴 Flagged (Unsafe)
WEIZMANIND,84.0,94.81,154,12936.0,1,🔴 Flagged (Unsafe)
ARENTERP,42.19,64.85,293,12361.67,1,🔴 Flagged (Unsafe)
ENIFTY,25.57,97.41,463,11838.91,1,🔴 Flagged (Unsafe)
MOIPO,42.99,97.39,268,11521.32,1,🔴 Flagged (Unsafe)
DAMODARIND,25.33,60.33,426,10790.58,1,🔴 Flagged (Unsafe)
NKIND,64.32,60.99,141,9069.119999999999,1,🔴 Flagged (Unsafe)
RAJTV,39.3,86.36,154,6052.2,1,🔴 Flagged (Unsafe)
SHIVAUM,275.0,100.0,19,5225.0,1,🔴 Flagged (Unsafe)
ZENITHEXPO,202.21,100.0,16,3235.36,1,🔴 Flagged (Unsafe)
ABSLMSCIN,30.31,97.7,87,2636.97,1,🔴 Flagged (Unsafe)
MSCIADD,30.29,100.0,66,1999.1399999999999,1,🔴 Flagged (Unsafe)
LOWVOL,212.05,100.0,2,424.1,1,🔴 Flagged (Unsafe)
ETERNAL,246.5,45.74,76804030,18932193395.0,0,⚪ Neutral
CHOLAFIN,1745.9,40.3,9382761,16381362429.900002,0,⚪ Neutral
INFY,1291.0,38.53,11493914,14838642974.0,0,⚪ Neutral
BSE,2774.0,28.96,4270945,11847601430.0,0,⚪ Neutral
IDFCFIRSTB,72.74,36.47,142273285,10348958750.9,0,⚪ Neutral
VEDL,737.5,40.34,13822953,10194427837.5,0,⚪ Neutral
LT,4290.0,49.14,2370148,10167934920.0,0,⚪ Neutral
TCS,2649.0,45.67,3464267,9176843283.0,0,⚪ Neutral
MCX,2452.9,26.41,2765633,6783821185.7,0,⚪ Neutral
MANKIND,2281.0,42.35,2770867,6320347627.0,0,⚪ Neutral
CANBK,158.65,40.25,37476276,5945611187.400001,0,⚪ Neutral
TMPV,393.05,49.75,14697484,5776846086.2,0,⚪ Neutral
DIXON,10120.0,30.55,562899,5696537880.0,0,⚪ Neutral
GOLDBEES,130.54,46.23,40839441,5331180628.139999,0,⚪ Neutral
PERSISTENT,4769.0,30.88,1104877,5269158413.0,0,⚪ Neutral
HINDCOPPER,583.0,26.56,7976576,4650343808.0,0,⚪ Neutral
BAJFINANCE,1014.15,47.53,4336261,4397619093.15,0,⚪ Neutral
CDSL,1292.0,30.54,3319781,4289157052.0,0,⚪ Neutral
J&KBANK,121.1,32.99,33891865,4104304851.5,0,⚪ Neutral
BANDHANBNK,186.11,35.32,19052653,3545889249.8300004,0,⚪ Neutral
EICHERMOT,8224.0,39.97,427401,3514945824.0,0,⚪ Neutral
SAIL,165.3,47.87,20505687,3389590061.1000004,0,⚪ Neutral
PNB,130.14,46.58,25782446,3355327522.4399996,0,⚪ Neutral
HCLTECH,1373.0,43.6,2329520,3198430960.0,0,⚪ Neutral
MAHABANK,75.79,38.69,42042414,3186394557.0600004,0,⚪ Neutral
PAYTM,1123.0,41.59,2783133,3125458359.0,0,⚪ Neutral
SILVERIETF,256.5,33.53,11423855,2930218807.5,0,⚪ Neutral
AUROPHARMA,1221.7,41.08,2372711,2898741028.7000003,0,⚪ Neutral
WIPRO,201.0,36.77,14378069,2889991869.0,0,⚪ Neutral
HEROMOTOCO,5781.0,44.33,489797,2831516457.0,0,⚪ Neutral
HINDZINC,610.0,42.96,4592362,2801340820.0,0,⚪ Neutral
FORTIS,965.0,37.57,2899022,2797556230.0,0,⚪ Neutral
LAURUSLABS,1091.0,41.25,2451607,2674703237.0,0,⚪ Neutral
TVSMOTOR,3955.1,47.69,642743,2542112839.2999997,0,⚪ Neutral
DIVISLAB,6454.5,45.3,392374,2532577983.0,0,⚪ Neutral
NMDC,82.45,33.99,29910648,2466132927.6,0,⚪ Neutral
GROWW,164.8,31.03,14639709,2412624043.2000003,0,⚪ Neutral
IRFC,103.2,35.9,22825499,2355591496.8,0,⚪ Neutral
TIINDIA,2720.0,43.01,862660,2346435200.0,0,⚪ Neutral
HDFCSILVER,246.3,27.25,9452906,2328250747.8,0,⚪ Neutral
NATIONALUM,360.5,40.37,6425639,2316442859.5,0,⚪ Neutral
INDIGO,4936.0,48.59,467220,2306197920.0,0,⚪ Neutral
GRAPHITE,730.0,26.43,2989871,2182605830.0,0,⚪ Neutral
TECHM,1363.0,31.34,1587449,2163692987.0,0,⚪ Neutral
SUZLON,43.34,42.69,49800911,2158371482.7400002,0,⚪ Neutral
TATAELXSI,4510.5,33.19,469675,2118469087.5,0,⚪ Neutral
PATANJALI,515.1,47.13,4079114,2101151621.4,0,⚪ Neutral
ADANIPORTS,1548.0,37.72,1353287,2094888276.0,0,⚪ Neutral
ABCAPITAL,354.0,49.3,5866534,2076753036.0,0,⚪ Neutral
BIOCON,394.7,48.05,5256998,2074937110.6,0,⚪ Neutral
SOLARINDS,13760.0,37.08,148694,2046029440.0,0,⚪ Neutral
ADANIENT,2215.4,31.37,915342,2027848666.8000002,0,⚪ Neutral
ANGELONE,244.2,28.96,7992020,1951651284.0,0,⚪ Neutral
IDBI,113.81,40.62,17097283,1945841778.23,0,⚪ Neutral
BAJAJ-AUTO,10119.5,36.89,177814,1799388773.0,0,⚪ Neutral
OFSS,6870.0,29.12,254463,1748160810.0,0,⚪ Neutral
ABB,6135.0,46.75,283878,1741591530.0,0,⚪ Neutral
MAZDOCK,2255.0,36.9,765678,1726603890.0,0,⚪ Neutral
JSWENERGY,499.0,49.21,3459654,1726367346.0,0,⚪ Neutral
BHEL,264.4,49.97,6496828,1717761323.1999998,0,⚪ Neutral
KEI,5000.0,33.8,336133,1680665000.0,0,⚪ Neutral
UNOMINDA,1230.0,25.88,1354248,1665725040.0,0,⚪ Neutral
ENGINERSIN,224.54,31.59,7315499,1642622145.46,0,⚪ Neutral
DLF,611.9,49.43,2671861,1634911745.8999999,0,⚪ Neutral
AMBER,7927.0,43.7,204008,1617171416.0,0,⚪ Neutral
ENRIN,2928.7,40.75,530900,1554846830.0,0,⚪ Neutral
INDIANB,989.4,40.07,1532659,1516412814.6,0,⚪ Neutral
BANKINDIA,177.02,42.15,8488762,1502680649.24,0,⚪ Neutral
ATHERENERG,700.0,47.22,2048529,1433970300.0,0,⚪ Neutral
POONAWALLA,464.0,34.29,3087474,1432587936.0,0,⚪ Neutral
RBLBANK,325.55,43.76,4339173,1412617770.15,0,⚪ Neutral
GRSE,2467.0,30.35,559425,1380101475.0,0,⚪ Neutral
APOLLO,248.7,31.49,5518815,1372529290.5,0,⚪ Neutral
BALUFORGE,489.4,27.28,2791981,1366395501.3999999,0,⚪ Neutral
SCHAEFFLER,4348.0,37.75,311910,1356184680.0,0,⚪ Neutral
CARTRADE,1860.0,42.01,677314,1259804040.0,0,⚪ Neutral
FORCEMOT,25424.0,29.41,48235,1226326640.0,0,⚪ Neutral
LTIM,4510.0,27.14,270646,1220613460.0,0,⚪ Neutral
TATAPOWER,380.0,46.72,3190045,1212217100.0,0,⚪ Neutral
VIKRAMSOLR,164.4,40.09,7282889,1197306951.6000001,0,⚪ Neutral
GMDCLTD,576.0,32.18,2075670,1195585920.0,0,⚪ Neutral
TATAGOLD,15.3,41.75,77831414,1190820634.2,0,🔴 Flagged (Unsafe)
SBILIFE,2084.9,45.07,567098,1182342620.2,0,⚪ Neutral
MRF,143600.0,45.48,8204,1178094400.0,0,⚪ Neutral
GODREJPROP,1800.0,48.77,652717,1174890600.0,0,⚪ Neutral
BDL,1272.6,30.13,903679,1150021895.3999999,0,⚪ Neutral
LTF,299.3,38.97,3806988,1139431508.4,0,⚪ Neutral
ADANIENSOL,1015.65,30.33,1114743,1132188727.95,0,⚪ Neutral
SAMMAANCAP,154.0,41.91,7296853,1123715362.0,0,⚪ Neutral
KPITTECH,793.2,28.85,1399625,1110182550.0,0,⚪ Neutral
FINCABLES,880.8,45.95,1252574,1103267179.2,0,⚪ Neutral
GLENMARK,2125.6,42.71,516226,1097289985.6,0,⚪ Neutral
HEG,582.75,32.8,1833130,1068256507.5,0,⚪ Neutral
ASTRAL,1680.0,43.04,615178,1033499040.0,0,⚪ Neutral
LODHA,1008.6,48.07,1020849,1029628301.4,0,⚪ Neutral
APARINDS,10845.0,46.12,94202,1021620690.0,0,⚪ Neutral
CPPLUS,1614.4,37.25,625359,1009579569.6,0,⚪ Neutral
BAJAJFINSV,2042.0,44.45,493126,1006963292.0,0,⚪ Neutral
JSWSTEEL,1281.0,43.31,779191,998143671.0,0,⚪ Neutral
SANDUMA,220.0,28.46,4362049,959650780.0,0,⚪ Neutral
NATCOPHARM,971.05,25.7,966038,938071199.9,0,⚪ Neutral
LLOYDSME,1261.9,34.9,736627,929549611.3000001,0,⚪ Neutral
OIL,472.2,41.16,1966686,928669129.1999999,0,⚪ Neutral
TATACAP,334.0,47.76,2779928,928495952.0,0,⚪ Neutral
MTARTECH,3685.0,29.03,251964,928487340.0,0,⚪ Neutral
COCHINSHIP,1495.2,29.83,620411,927638527.2,0,⚪ Neutral
ADANIPOWER,141.3,39.16,6526437,922185548.1,0,⚪ Neutral
SCI,268.27,29.68,3406370,913826879.9,0,⚪ Neutral
HUDCO,189.0,40.08,4643171,877559319.0,0,⚪ Neutral
CENTRALBK,40.45,35.95,21603185,873848833.2500001,0,⚪ Neutral
ECLERX,3306.7,43.07,259301,857430616.6999999,0,⚪ Neutral
SBISILVER,251.7,25.13,3366167,847264233.9,0,⚪ Neutral
JAMNAAUTO,148.8,40.75,5649105,840586824.0000001,0,⚪ Neutral
BSOFT,383.9,28.65,2131686,818354255.4,0,⚪ Neutral
KALYANKJIL,406.7,32.72,1975252,803334988.4,0,⚪ Neutral
CUPID,411.75,37.16,1927484,793641537.0,0,⚪ Neutral
STLTECH,163.88,43.15,4823734,790513527.92,0,⚪ Neutral
UNITDSPR,1390.4,38.59,559059,777315633.6,0,⚪ Neutral
AVANTIFEED,1336.0,41.03,576721,770499256.0,0,⚪ Neutral
WELCORP,822.9,30.79,929743,765085514.6999999,0,⚪ Neutral
SYRMA,831.8,25.06,914199,760430728.1999999,0,⚪ Neutral
DIACABS,140.6,42.35,5376199,755893579.4,0,⚪ Neutral
NYKAA,268.0,40.07,2819499,755625732.0,0,⚪ Neutral
ZAGGLE,233.35,30.51,3227782,753202929.6999999,0,⚪ Neutral
BELRISE,185.67,31.78,4012535,745007373.4499999,0,⚪ Neutral
IEX,127.5,32.23,5828741,743164477.5,0,⚪ Neutral
RPOWER,25.35,29.67,28675952,726935383.2,0,⚪ Neutral
UJJIVANSFB,61.76,49.03,11565838,714306154.88,0,⚪ Neutral
MANINDS,456.0,44.67,1547992,705884352.0,0,⚪ Neutral
HFCL,69.5,36.06,10017221,696196859.5,0,⚪ Neutral
JINDALSAW,186.9,26.96,3715342,694397419.8000001,0,⚪ Neutral
VOLTAMP,8990.0,42.87,76402,686853980.0,0,⚪ Neutral
NBCC,94.08,29.39,7125794,670394699.52,0,⚪ Neutral
PGEL,623.0,31.56,1039233,647442159.0,0,⚪ Neutral
PHOENIXLTD,1706.3,46.93,377392,643943969.6,0,⚪ Neutral
LICI,869.0,46.8,740587,643570103.0,0,⚪ Neutral
ZENSARTECH,554.0,30.88,1147432,635677328.0,0,⚪ Neutral
ASTRAMICRO,990.9,47.7,636659,630865403.1,0,⚪ Neutral
HBLENGINE,700.7,38.47,899276,630122693.2,0,⚪ Neutral
IREDA,124.55,30.54,5057763,629944381.65,0,⚪ Neutral
IXIGO,169.92,29.66,3605494,612645540.4799999,0,⚪ Neutral
EMMVEE,191.55,38.36,3142101,601869446.5500001,0,⚪ Neutral
LEMONTREE,116.42,46.45,5139458,598335700.36,0,⚪ Neutral
BOSCHLTD,36690.0,32.01,16218,595038420.0,0,⚪ Neutral
PREMEXPLN,538.5,32.1,1095442,589895517.0,0,⚪ Neutral
JKTYRE,530.5,35.29,1103359,585331949.5,0,⚪ Neutral
NESTLEIND,1318.4,44.36,438946,578706406.4000001,0,⚪ Neutral
ANANTRAJ,536.35,37.2,1074853,576497406.5500001,0,⚪ Neutral
M&MFIN,386.0,45.18,1478727,570788622.0,0,⚪ Neutral
SBICARD,776.0,42.12,735256,570558656.0,0,⚪ Neutral
PARADEEP,119.26,35.66,4702014,560762189.64,0,⚪ Neutral
HSCL,485.0,44.03,1145138,555391930.0,0,⚪ Neutral
TFCILTD,71.25,49.58,7697422,548441317.5,0,⚪ Neutral
PPLPHARMA,162.73,42.23,3340011,543519990.03,0,⚪ Neutral
RRKABEL,1519.8,33.3,351133,533651933.4,0,⚪ Neutral
LINDEINDIA,6875.0,47.53,75386,518278750.0,0,⚪ Neutral
SIEMENS,3334.1,29.2,153440,511584304.0,0,⚪ Neutral
SONACOMS,546.05,46.86,917562,501034730.09999996,0,⚪ Neutral
SMLMAH,5028.9,35.69,99564,500697399.59999996,0,⚪ Neutral
EDELWEISS,118.1,38.2,4176834,493284095.4,0,⚪ Neutral
RICOAUTO,131.9,25.96,3697819,487742326.1,0,⚪ Neutral
RELIGARE,209.0,47.53,2330822,487141798.0,0,⚪ Neutral
ALKEM,5760.0,29.75,84228,485153280.0,0,⚪ Neutral
TECHNOE,1178.55,41.31,411462,484928540.09999996,0,⚪ Neutral
GMRAIRPORT,102.35,47.1,4703063,481358498.04999995,0,⚪ Neutral
BLUESTARCO,1964.1,46.81,239179,469771473.9,0,⚪ Neutral
CREDITACC,1334.0,45.66,352011,469582674.0,0,⚪ Neutral
GOKEX,680.0,44.43,690498,469538640.0,0,⚪ Neutral
FSL,219.35,30.76,2084964,457336853.4,0,⚪ Neutral
TATATECH,584.0,38.32,779370,455152080.0,0,⚪ Neutral
CHENNPETRO,911.05,31.35,491709,447971484.45,0,⚪ Neutral
HAVELLS,1410.0,44.59,312149,440130090.0,0,⚪ Neutral
MAHSEAMLES,567.0,26.98,774663,439233921.0,0,⚪ Neutral
SWANCORP,379.75,37.4,1156556,439202141.0,0,⚪ Neutral
ARIS,114.51,41.18,3790609,434062636.59000003,0,⚪ Neutral
AFFLE,1329.4,43.14,326042,433440234.8,0,⚪ Neutral
INDOTHAI,275.0,46.57,1572055,432315125.0,0,⚪ Neutral
WEBELSOLAR,56.83,29.77,7604739,432177317.37,0,⚪ Neutral
CEATLTD,3701.0,44.81,113147,418757047.0,0,⚪ Neutral
CHOLAHLDNG,1685.0,34.74,247977,417841245.0,0,⚪ Neutral
GRAVITA,1621.0,44.29,256561,415885381.0,0,⚪ Neutral
AEGISLOG,697.5,35.65,595637,415456807.5,0,⚪ Neutral
ZENTEC,1350.0,40.08,302469,408333150.0,0,⚪ Neutral
RAIN,153.7,48.54,2605129,400408327.29999995,0,⚪ Neutral
JKPAPER,357.2,32.17,1118963,399693583.59999996,0,⚪ Neutral
SILVERBETA,249.0,30.87,1568265,390497985.0,0,⚪ Neutral
NCC,153.3,38.05,2533427,388374359.1,0,⚪ Neutral
VINCOFE,149.38,45.13,2569704,383862383.52,0,⚪ Neutral
CAMS,707.0,44.97,539943,381739701.0,0,⚪ Neutral
ASIANTILES,72.5,37.76,5248781,380536622.5,0,⚪ Neutral
NAVINFLUOR,6485.0,40.21,58540,379631900.0,0,⚪ Neutral
PARAGMILK,207.95,38.58,1813935,377207783.25,0,⚪ Neutral
DABUR,524.6,47.74,714000,374564400.0,0,⚪ Neutral
ACUTAAS,2181.0,48.02,169563,369816903.0,0,⚪ Neutral
CSBBANK,396.0,47.29,925580,366529680.0,0,⚪ Neutral
SANSERA,2289.0,48.11,157811,361229379.0,0,⚪ Neutral
JYOTISTRUC,13.05,39.31,27585851,359995355.55,0,🔴 Flagged (Unsafe)
PSUBNKBEES,109.77,42.79,3270390,358990710.3,0,⚪ Neutral
EXIDEIND,339.8,47.4,1055014,358493757.2,0,⚪ Neutral
LTTS,3325.0,33.65,107599,357766675.0,0,⚪ Neutral
SUNDARMFIN,5450.0,47.25,64488,351459600.0,0,⚪ Neutral
CHOICEIN,743.7,37.74,464503,345450881.1,0,⚪ Neutral
UCOBANK,29.82,28.8,11538769,344086091.58,0,⚪ Neutral
LUMAXTECH,1742.9,35.07,197107,343537790.3,0,⚪ Neutral
NAVA,599.95,39.12,571916,343121004.20000005,0,⚪ Neutral
BALKRISIND,2460.0,37.33,137623,338552580.0,0,⚪ Neutral
SHREECEM,26850.0,46.52,12433,333826050.0,0,⚪ Neutral
SBC,32.11,26.48,10375680,333163084.8,0,⚪ Neutral
SHAKTIPUMP,525.5,33.45,629640,330875820.0,0,⚪ Neutral
AEROFLEX,229.2,26.08,1442123,330534591.59999996,0,⚪ Neutral
REDINGTON,245.3,39.27,1345952,330162025.6,0,⚪ Neutral
CIEINDIA,492.0,45.67,667000,328164000.0,0,⚪ Neutral
CESC,159.87,49.9,1988222,317857051.14,0,⚪ Neutral
BBOX,543.05,36.61,581337,315695057.84999996,0,⚪ Neutral
ZEEL,87.53,43.9,3560107,311616165.71,0,⚪ Neutral
TIMETECHNO,186.95,25.41,1656671,309714643.45,0,⚪ Neutral
JSLL,636.05,44.42,477460,303688433.0,0,⚪ Neutral
WOCKPHARMA,1360.8,40.94,218413,297216410.4,0,⚪ Neutral
PIIND,3140.0,40.97,94505,296745700.0,0,⚪ Neutral
AZAD,1733.0,41.88,167198,289754134.0,0,⚪ Neutral
GABRIEL,1008.05,36.32,286762,289070434.09999996,0,⚪ Neutral
HCC,17.9,43.82,16051622,287324033.79999995,0,🔴 Flagged (Unsafe)
FRACTAL,810.0,38.62,346336,280532160.0,0,⚪ Neutral
IRB,41.47,42.61,6727999,279010118.53,0,⚪ Neutral
BLUEJET,398.0,27.43,697557,277627686.0,0,⚪ Neutral
ANTELOPUS,511.0,32.09,542257,277093327.0,0,⚪ Neutral
HUBTOWN,210.4,39.66,1314349,276539029.6,0,⚪ Neutral
SHILPAMED,340.1,47.49,799676,271969807.6,0,⚪ Neutral
POCL,1165.1,35.06,232583,270982453.29999995,0,⚪ Neutral
TENNIND,593.0,35.33,456887,270933991.0,0,⚪ Neutral
SILVER1,248.56,31.42,1085203,269738057.68,0,⚪ Neutral
NUVAMA,1280.0,42.81,209363,267984640.0,0,⚪ Neutral
IOB,36.8,29.92,7151544,263176819.2,0,⚪ Neutral
AFCONS,297.7,41.63,882400,262690480.0,0,⚪ Neutral
BLISSGVS,217.75,31.29,1197407,260735374.25,0,⚪ Neutral
NSLNISP,40.24,42.77,6474453,260531988.72,0,⚪ Neutral
PCBL,300.25,41.99,850487,255358721.75,0,⚪ Neutral
ABREL,1295.0,48.94,196518,254490810.0,0,⚪ Neutral
RAILTEL,313.0,38.12,807189,252650157.0,0,⚪ Neutral
PROTEAN,603.0,47.18,415098,250304094.0,0,⚪ Neutral
ESCORTS,3580.0,41.62,69575,249078500.0,0,⚪ Neutral
JUNIORBEES,758.0,48.34,323640,245319120.0,0,⚪ Neutral
INFOBEAN,799.9,36.75,305667,244503033.29999998,0,⚪ Neutral
NAZARA,264.1,36.48,916822,242132690.20000002,0,⚪ Neutral
USHAMART,423.1,39.35,566980,239889238.0,0,⚪ Neutral
CYIENT,923.8,43.3,256589,237036918.2,0,⚪ Neutral
TVSHLTD,15400.0,40.08,15283,235358200.0,0,⚪ Neutral
TITAGARH,714.8,34.31,328591,234876846.79999998,0,⚪ Neutral
WHIRLPOOL,904.1,48.28,254942,230493062.20000002,0,⚪ Neutral
SEPC,7.65,38.88,29786039,227863198.35000002,0,🔴 Flagged (Unsafe)
CONCOR,500.0,46.81,455187,227593500.0,0,⚪ Neutral
BEML,1705.0,35.94,130155,221914275.0,0,⚪ Neutral
TATACOMM,1654.7,46.99,133512,220922306.4,0,⚪ Neutral
JPPOWER,14.55,37.87,15008366,218371725.3,0,🔴 Flagged (Unsafe)
NPST,1180.0,31.16,184146,217292280.0,0,⚪ Neutral
JAYNECOIND,78.2,35.79,2759586,215799625.20000002,0,⚪ Neutral
DCXINDIA,184.99,32.49,1161928,214945060.72,0,⚪ Neutral
OLECTRA,1010.0,34.92,212706,214833060.0,0,⚪ Neutral
PENIND,150.2,42.09,1419366,213188773.2,0,⚪ Neutral
PINELABS,189.45,48.35,1121526,212473100.7,0,⚪ Neutral
SMSPHARMA,388.0,28.78,543326,210810488.0,0,⚪ Neutral
PRICOLLTD,618.3,34.53,339144,209692735.2,0,⚪ Neutral
JMFINANCIL,132.91,31.6,1572229,208964956.39,0,⚪ Neutral
VESUVIUS,545.0,37.13,378175,206105375.0,0,⚪ Neutral
ASHAPURMIN,541.5,42.41,380370,205970355.0,0,⚪ Neutral
LTFOODS,406.05,25.5,502238,203933739.9,0,⚪ Neutral
PCJEWELLER,10.04,38.93,20301899,203831065.95999998,0,🔴 Flagged (Unsafe)
IRCON,145.39,40.76,1391811,202355401.29,0,⚪ Neutral
PARAS,638.5,31.89,316429,202039916.5,0,⚪ Neutral
MEESHO,160.83,46.48,1236159,198811451.97000003,0,⚪ Neutral
RATNAVEER,152.5,36.86,1300601,198341652.5,0,⚪ Neutral
TATAINVEST,656.0,28.96,301456,197755136.0,0,⚪ Neutral
UTKARSHBNK,14.78,26.76,13281800,196305004.0,0,🔴 Flagged (Unsafe)
KIRLOSENG,1393.7,38.08,138193,192599584.1,0,⚪ Neutral
PIRAMALFIN,1762.0,44.6,107912,190140944.0,0,⚪ Neutral
SJVN,74.06,41.32,2560658,189642331.48000002,0,⚪ Neutral
MOSCHIP,195.5,25.28,969915,189618382.5,0,⚪ Neutral
KAMDHENU,23.0,35.96,8236550,189440650.0,0,⚪ Neutral
SWSOLAR,201.0,36.01,933682,187670082.0,0,⚪ Neutral
AVALON,1027.0,47.86,179973,184832271.0,0,⚪ Neutral
COHANCE,308.05,33.9,594303,183075039.15,0,⚪ Neutral
NLCINDIA,262.15,44.94,690762,181083258.29999998,0,⚪ Neutral
MARKSANS,177.99,34.76,1015945,180828050.55,0,⚪ Neutral
ASTERDM,650.0,36.97,277143,180142950.0,0,⚪ Neutral
AXISILVER,255.7,26.82,700278,179061084.6,0,⚪ Neutral
EMCURE,1445.5,40.85,123630,178707165.0,0,⚪ Neutral
SURYODAY,126.0,30.64,1400391,176449266.0,0,⚪ Neutral
LATENTVIEW,332.9,44.42,527680,175664672.0,0,⚪ Neutral
EFCIL,226.0,46.29,770411,174112886.0,0,⚪ Neutral
TRANSRAILL,558.0,39.32,311898,174039084.0,0,⚪ Neutral
ENDURANCE,2640.0,41.94,65662,173347680.0,0,⚪ Neutral
JWL,277.5,31.58,621175,172376062.5,0,⚪ Neutral
KEC,595.25,41.73,286781,170706390.25,0,⚪ Neutral
MUFIN,115.5,34.02,1473109,170144089.5,0,⚪ Neutral
MIDHANI,353.0,33.78,480025,169448825.0,0,⚪ Neutral
PTCIL,17900.0,34.2,9404,168331600.0,0,⚪ Neutral
INTELLECT,700.05,37.39,240060,168054003.0,0,⚪ Neutral
FLUOROCHEM,3429.0,43.43,48900,167678100.0,0,⚪ Neutral
STAR,860.0,34.08,188964,162509040.0,0,⚪ Neutral
SKYGOLD,360.0,40.86,451264,162455040.0,0,⚪ Neutral
WELSPUNLIV,126.49,36.34,1281308,162072648.92,0,⚪ Neutral
ROUTE,502.4,25.99,321940,161742656.0,0,⚪ Neutral
SARDAEN,518.9,43.28,311075,161416817.5,0,⚪ Neutral
SHARDACROP,1184.8,35.27,135183,160164818.4,0,⚪ Neutral
WABAG,1265.4,48.34,124971,158138303.4,0,⚪ Neutral
BALRAMCHIN,460.5,35.84,341327,157181083.5,0,⚪ Neutral
DREDGECORP,964.0,29.01,162351,156506364.0,0,⚪ Neutral
CEMPRO,590.5,43.53,262003,154712771.5,0,⚪ Neutral
HGINFRA,560.0,37.83,275646,154361760.0,0,⚪ Neutral
SILVERADD,248.36,27.11,621434,154339348.24,0,⚪ Neutral
CCL,1037.0,37.11,148731,154234047.0,0,⚪ Neutral
OSWALPUMPS,322.3,43.64,475716,153323266.8,0,⚪ Neutral
DECCANCE,750.0,45.28,204247,153185250.0,0,⚪ Neutral
SENORES,780.8,44.52,194454,151829683.2,0,⚪ Neutral
MOIL,308.95,35.79,484057,149549410.15,0,⚪ Neutral
PARKHOSPS,191.6,47.6,779465,149345494.0,0,⚪ Neutral
ARVIND,353.95,38.72,421579,149217887.04999998,0,⚪ Neutral
WAAREERTL,842.0,37.6,175607,147861094.0,0,⚪ Neutral
AYE,127.0,34.65,1159499,147256373.0,0,⚪ Neutral
KPRMILL,919.0,40.69,159049,146166031.0,0,⚪ Neutral
AURIONPRO,863.0,45.39,169338,146138694.0,0,⚪ Neutral
BAJAJHIND,15.69,35.54,9192867,144236083.23,0,🔴 Flagged (Unsafe)
CCAVENUE,16.76,44.7,8592426,144009059.76000002,0,🔴 Flagged (Unsafe)
HDFCSML250,161.63,49.35,888045,143534713.35,0,⚪ Neutral
NTPCGREEN,90.2,49.39,1585290,142993158.0,0,⚪ Neutral
RAYMOND,404.9,33.54,351969,142512248.1,0,⚪ Neutral
KITEX,184.9,37.15,765380,141518762.0,0,⚪ Neutral
HAPPSTMNDS,361.5,36.99,389408,140770992.0,0,⚪ Neutral
SHRINGARMS,245.0,30.18,569791,139598795.0,0,⚪ Neutral
GREAVESCOT,157.49,43.57,880974,138744595.26000002,0,⚪ Neutral
TATVA,1228.0,28.81,112943,138694004.0,0,⚪ Neutral
ASHOKA,138.6,39.53,980634,135915872.4,0,⚪ Neutral
BAJAJCON,398.0,46.45,340685,135592630.0,0,⚪ Neutral
RAMASTEEL,7.14,33.76,18671802,133316666.28,0,🔴 Flagged (Unsafe)
EIDPARRY,877.1,48.26,150627,132114941.7,0,⚪ Neutral
KPIGREEN,383.8,41.31,343040,131658752.0,0,⚪ Neutral
JYOTHYLAB,253.99,34.68,516816,131266095.84,0,⚪ Neutral
CAPACITE,249.0,25.2,520528,129611472.0,0,⚪ Neutral
STARHEALTH,475.0,45.81,271246,128841850.0,0,⚪ Neutral
GOLDIAM,350.2,28.91,366958,128508691.6,0,⚪ Neutral
KNRCON,134.2,48.02,954739,128125973.79999998,0,⚪ Neutral
DBREALTY,112.12,39.1,1140068,127824424.16000001,0,⚪ Neutral
ANUP,1630.0,44.82,77779,126779770.0,0,⚪ Neutral
TEXRAIL,105.5,37.69,1189305,125471677.5,0,⚪ Neutral
TRIVENI,393.4,47.44,314622,123772294.8,0,⚪ Neutral
SHILCTECH,3895.0,37.23,31691,123436445.0,0,⚪ Neutral
SILVERAG,250.64,39.87,480391,120405200.24,0,⚪ Neutral
IGIL,329.85,44.75,363651,119950282.35000001,0,⚪ Neutral
RENUKA,24.2,32.52,4906136,118728491.2,0,⚪ Neutral
JBMA,561.9,26.54,209140,117515766.0,0,⚪ Neutral
REFEX,224.25,43.15,523668,117432549.0,0,⚪ Neutral
EXCELSOFT,87.33,28.46,1315028,114841395.24,0,⚪ Neutral
INDSWFTLAB,150.0,44.57,760761,114114150.0,0,⚪ Neutral
SHAREINDIA,133.65,28.23,850409,113657162.85000001,0,⚪ Neutral
CANHLIFE,146.56,49.55,772588,113230497.28,0,⚪ Neutral
BLUESTONE,434.6,33.36,258273,112245445.80000001,0,⚪ Neutral
DEEPAKNTR,1591.5,45.1,70237,111782185.5,0,⚪ Neutral
SUNTV,611.0,38.66,181100,110652100.0,0,⚪ Neutral
GODAVARIB,282.35,33.06,391066,110417485.10000001,0,⚪ Neutral
TRIDENT,25.62,33.29,4293864,110008795.68,0,⚪ Neutral
AKZOINDIA,3011.0,35.53,36373,109519103.0,0,⚪ Neutral
YATHARTH,697.25,39.81,156358,109020615.5,0,⚪ Neutral
