symbol,series,date,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct
GOLD360,EQ,2026-02-05,153.8,157.6,157.6,143.0,144.1,145.6,146.62,767506,1125.28,5468,535409,69.76
GOLDADD,EQ,2026-02-05,152.75,156.56,156.56,144.27,145.75,148.1,147.36,855052,1259.98,4163,518970,60.69
GOLDBEES,EQ,2026-02-05,129.6,125.88,126.19,121.61,124.5,125.22,124.84,128187910,160035.46,376025,52393193,40.87
GOLDBETA,EQ,2026-02-05,131.95,131.95,131.95,125.05,127.0,128.65,127.9,2587035,3308.88,11578,1683567,65.08
GOLDBND,EQ,2026-02-05,156.91,152.99,153.59,148.84,151.0,150.49,152.21,410406,624.67,1563,364192,88.74
GOLDCASE,EQ,2026-02-05,24.63,24.25,24.25,23.33,23.95,23.87,23.78,22852923,5435.34,43520,10250988,44.86
GOLDETF,EQ,2026-02-05,152.42,152.42,152.42,144.51,146.7,147.99,146.63,5417318,7943.19,21394,2768805,51.11
GOLDIAM,EQ,2026-02-05,361.75,357.1,357.1,346.5,355.4,354.95,352.3,547703,1929.55,10842,195028,35.61
GOLDIETF,EQ,2026-02-05,134.77,137.0,137.0,127.4,132.74,131.75,130.11,25982081,33804.96,92860,14170000,54.54
GOLDTECH,EQ,2026-02-05,45.74,46.95,46.95,44.0,44.1,44.46,45.08,12538,5.65,411,7739,61.72
GOODLUCK,EQ,2026-02-05,1162.9,1152.0,1165.9,1150.0,1151.9,1150.8,1153.61,21005,242.32,2055,11204,53.34
GOPAL,EQ,2026-02-05,299.55,299.4,301.7,297.45,299.9,298.95,298.99,52773,157.79,1671,17068,32.34
GPIL,EQ,2026-02-05,260.18,259.7,259.7,254.2,257.0,256.96,256.72,1094438,2809.66,16685,475156,43.42
GPPL,EQ,2026-02-05,168.01,169.0,171.71,167.49,169.89,169.74,169.9,1169165,1986.44,25439,535272,45.78
GPTHEALTH,EQ,2026-02-05,128.29,128.05,128.85,126.99,127.11,127.75,127.62,45482,58.05,1224,20162,44.33
GPTINFRA,EQ,2026-02-05,102.77,102.77,106.23,101.52,104.5,104.28,103.88,135740,141.01,1518,66356,48.88
GRANULES,EQ,2026-02-05,582.7,585.0,585.0,575.6,578.8,579.7,579.35,363072,2103.46,23425,176988,48.75
GRAPHITE,EQ,2026-02-05,637.35,639.0,639.0,617.1,622.0,622.95,625.46,510471,3192.79,19518,180575,35.37
GRASIM,EQ,2026-02-05,2844.9,2830.1,2877.3,2825.0,2871.1,2863.9,2845.87,762775,21707.62,34622,470762,61.72
GRAVITA,EQ,2026-02-05,1662.3,1662.3,1678.0,1649.0,1660.0,1667.2,1665.68,118915,1980.74,11566,59536,50.07
GREAVESCOT,EQ,2026-02-05,172.44,172.44,173.47,168.0,169.25,169.4,170.2,624945,1063.64,8640,314727,50.36
GREENLAM,EQ,2026-02-05,254.43,255.9,260.0,249.21,260.0,258.17,255.73,45724,116.93,2935,30902,67.58
GREENPANEL,EQ,2026-02-05,230.08,230.99,230.99,223.21,226.5,226.82,226.71,82701,187.49,3567,37172,44.95
GREENPLY,EQ,2026-02-05,222.95,221.0,225.5,219.5,220.9,220.12,221.56,126251,279.72,5667,57719,45.72
GREENPOWER,EQ,2026-02-05,10.75,10.59,10.59,10.25,10.27,10.33,10.38,3452288,358.49,6143,1374284,39.81
