symbol,series,DATE1,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct,date
LOTUSEYE,EQ,23-Feb-2026,117.51,117.0,120.35,111.64,111.64,111.97,113.47,76783,87.13,1075,34367,44.76,2026-02-23
LOVABLE,EQ,23-Feb-2026,76.56,79.99,79.99,76.53,76.61,76.83,77.36,7705,5.96,220,5191,67.37,2026-02-23
LOWVOL,EQ,23-Feb-2026,211.59,212.64,213.06,211.72,212.65,212.65,212.76,564,1.2,12,303,53.72,2026-02-23
LOWVOL1,EQ,23-Feb-2026,21.56,21.72,21.77,21.56,21.56,21.67,21.66,131862,28.55,205,98356,74.59,2026-02-23
LOWVOLIETF,EQ,23-Feb-2026,22.76,23.44,23.44,22.72,22.87,22.83,22.75,1763406,401.15,1526,1537052,87.16,2026-02-23
LPDC,EQ,23-Feb-2026,6.27,6.55,6.59,6.23,6.23,6.27,6.39,47244,3.02,261,22079,46.73,2026-02-23
LT,EQ,23-Feb-2026,4380.6,4395.6,4431.6,4371.7,4419.0,4418.1,4402.62,2122782,93457.92,109789,1399460,65.93,2026-02-23
LTF,EQ,23-Feb-2026,297.75,299.0,303.0,298.0,299.55,299.65,299.89,3420472,10257.58,41488,1551112,45.35,2026-02-23
LTFOODS,EQ,23-Feb-2026,414.35,419.0,442.4,416.4,417.9,421.0,429.0,1778183,7628.38,45724,311811,17.54,2026-02-23
LTGILTBEES,EQ,23-Feb-2026,29.31,29.31,29.35,29.24,29.35,29.33,29.31,1672295,490.14,962,1295370,77.46,2026-02-23
LTGILTCASE,EQ,23-Feb-2026,29.8,30.69,30.69,29.66,29.85,29.84,29.84,79616,23.76,278,62716,78.77,2026-02-23
LTIM,EQ,23-Feb-2026,4889.5,4849.5,4876.0,4765.0,4822.5,4831.5,4819.1,363966,17539.87,34682,130901,35.97,2026-02-23
LTTS,EQ,23-Feb-2026,3396.6,3428.0,3449.8,3361.2,3449.0,3439.4,3398.96,57558,1956.37,12777,26105,45.35,2026-02-23
LUMAXIND,EQ,23-Feb-2026,6133.5,6195.0,6347.5,6062.0,6076.5,6104.3,6205.76,23692,1470.27,6324,6908,29.16,2026-02-23
LUMAXTECH,EQ,23-Feb-2026,1720.2,1745.3,1745.3,1651.0,1660.0,1661.9,1685.9,176521,2975.97,17512,88615,50.2,2026-02-23
LUPIN,EQ,23-Feb-2026,2219.4,2220.0,2254.4,2210.5,2247.0,2241.4,2238.37,745467,16686.31,35690,488492,65.53,2026-02-23
LUXIND,EQ,23-Feb-2026,933.05,933.9,949.4,924.3,924.3,932.65,935.55,23396,218.88,1786,9676,41.36,2026-02-23
LXCHEM,EQ,23-Feb-2026,137.28,137.64,138.85,135.25,135.73,135.73,136.33,440474,600.52,7399,211076,47.92,2026-02-23
LYKALABS,EQ,23-Feb-2026,62.9,63.4,64.0,62.1,62.1,62.23,62.62,32486,20.34,676,19363,59.6,2026-02-23
LYPSAGEMS,EQ,23-Feb-2026,5.27,5.12,5.39,4.81,4.88,4.93,5.05,61393,3.1,309,47119,76.75,2026-02-23
M&M,EQ,23-Feb-2026,3412.8,3425.0,3457.6,3416.9,3435.0,3447.1,3444.91,1789276,61638.88,130536,1120279,62.61,2026-02-23
M&MFIN,EQ,23-Feb-2026,374.15,375.5,383.6,374.15,381.75,380.2,379.06,1593628,6040.75,25929,352728,22.13,2026-02-23
MACPOWER,EQ,23-Feb-2026,898.5,900.0,956.3,898.5,924.0,930.85,933.45,28683,267.74,3328,13695,47.75,2026-02-23
MADHAV,EQ,23-Feb-2026,37.72,37.72,39.32,37.7,37.83,37.83,37.86,4152,1.57,30,4098,98.7,2026-02-23
MADHUCON,EQ,23-Feb-2026,5.12,5.32,5.32,4.87,4.87,4.87,4.9,35589,1.74,105,34904,98.08,2026-02-23
MADRASFERT,EQ,23-Feb-2026,69.25,70.0,70.11,69.0,69.05,69.15,69.45,36283,25.2,672,17424,48.02,2026-02-23
MAFANG,EQ,23-Feb-2026,153.7,153.49,153.49,153.49,153.49,153.49,153.49,178470,273.93,731,178470,100.0,2026-02-23
MAGADSUGAR,EQ,23-Feb-2026,428.0,428.8,435.25,427.6,431.15,431.25,430.75,3232,13.92,226,2448,75.74,2026-02-23
MAGNUM,EQ,23-Feb-2026,22.97,22.97,23.65,22.01,22.78,22.6,22.69,52633,11.94,176,46591,88.52,2026-02-23
MAHABANK,EQ,23-Feb-2026,68.79,69.36,71.24,69.15,69.7,69.64,70.09,21833063,15303.43,61100,8621917,39.49,2026-02-23
MAHAPEXLTD,EQ,23-Feb-2026,95.17,95.99,95.99,93.04,94.8,93.96,93.87,2782,2.61,119,1555,55.9,2026-02-23
MAHEPC,EQ,23-Feb-2026,124.46,126.9,126.9,121.22,122.34,121.97,122.93,15247,18.74,583,9600,62.96,2026-02-23
MAHESHWARI,EQ,23-Feb-2026,43.34,43.34,44.5,42.15,42.25,42.61,42.81,15595,6.68,173,10907,69.94,2026-02-23
MAHKTECH,EQ,23-Feb-2026,24.93,24.99,24.99,24.84,24.97,24.98,24.97,941180,235.04,5349,722317,76.75,2026-02-23
MAHLIFE,EQ,23-Feb-2026,369.15,370.05,373.8,366.25,366.6,368.85,369.72,88273,326.36,4685,52267,59.21,2026-02-23
MAHLOG,EQ,23-Feb-2026,414.95,421.0,421.0,405.8,415.45,414.45,413.12,254460,1051.22,5615,149321,58.68,2026-02-23
MAHSCOOTER,EQ,23-Feb-2026,13396.0,13500.0,13589.0,13235.0,13495.0,13457.0,13440.77,2581,346.91,1227,1167,45.22,2026-02-23
MAHSEAMLES,EQ,23-Feb-2026,532.55,531.9,538.9,527.0,529.0,528.35,531.95,163616,870.35,5602,106932,65.36,2026-02-23
MAITHANALL,EQ,23-Feb-2026,1017.3,1018.1,1025.5,1008.5,1009.7,1018.3,1015.47,20522,208.39,1764,11023,53.71,2026-02-23
MAKEINDIA,EQ,23-Feb-2026,158.55,158.55,159.58,157.0,158.75,158.56,158.64,23095,36.64,496,14001,60.62,2026-02-23
MALLCOM,EQ,23-Feb-2026,1190.9,1193.0,1209.0,1150.7,1166.9,1160.8,1173.94,3516,41.28,405,2083,59.24,2026-02-23
MALUPAPER,EQ,23-Feb-2026,31.98,31.56,32.0,30.98,31.0,31.07,31.16,5609,1.75,102,5435,96.9,2026-02-23
MAMATA,EQ,23-Feb-2026,408.75,408.0,435.5,408.0,431.0,431.65,428.78,391606,1679.12,10677,92403,23.6,2026-02-23
MANAKCOAT,EQ,23-Feb-2026,122.29,120.2,125.5,120.2,124.49,123.62,124.08,344637,427.64,1833,87071,25.26,2026-02-23
MANAKSIA,EQ,23-Feb-2026,61.01,61.1,61.8,59.55,60.11,60.89,60.6,29057,17.61,458,13472,46.36,2026-02-23
MANAKSTEEL,EQ,23-Feb-2026,59.94,61.01,61.01,58.0,58.1,58.46,58.91,15270,9.0,371,9276,60.75,2026-02-23
MANALIPETC,EQ,23-Feb-2026,55.82,55.88,56.16,55.0,55.11,55.19,55.38,100583,55.7,1264,56663,56.33,2026-02-23
MANAPPURAM,EQ,23-Feb-2026,306.5,308.8,311.4,302.5,303.25,303.85,306.96,2470708,7584.01,22593,653469,26.45,2026-02-23
MANBA,EQ,23-Feb-2026,123.59,122.5,127.93,122.4,124.38,123.54,123.43,16718,20.64,338,6539,39.11,2026-02-23
MANCREDIT,EQ,23-Feb-2026,177.41,181.8,181.8,174.0,178.99,175.84,177.22,47477,84.14,2695,4223,8.89,2026-02-23
MANGLMCEM,EQ,23-Feb-2026,895.6,905.0,917.05,871.9,882.1,878.8,894.46,84645,757.11,4676,39819,47.04,2026-02-23
MANINDS,EQ,23-Feb-2026,428.3,432.6,450.2,424.05,439.85,439.45,438.22,1185813,5196.47,28151,305261,25.74,2026-02-23
MANINFRA,EQ,23-Feb-2026,111.27,111.0,112.25,110.05,110.05,110.82,111.08,236328,262.51,3736,130082,55.04,2026-02-23
MANKIND,EQ,23-Feb-2026,2024.3,2035.0,2050.0,2012.3,2045.0,2046.6,2035.04,219028,4457.32,22407,103175,47.11,2026-02-23
MANORAMA,EQ,23-Feb-2026,1415.8,1415.0,1449.3,1408.1,1416.4,1416.2,1423.97,52147,742.56,6149,25395,48.7,2026-02-23
MANORG,EQ,23-Feb-2026,421.4,417.4,422.9,414.55,420.0,419.7,419.71,2930,12.3,190,2522,86.08,2026-02-23
MANUFGBEES,EQ,23-Feb-2026,156.61,160.52,160.52,156.01,156.01,156.69,156.67,4945,7.75,136,2659,53.77,2026-02-23
MANUGRAPH,EQ,23-Feb-2026,15.07,15.08,15.08,14.65,14.85,14.78,14.72,7100,1.04,118,5876,82.76,2026-02-23
MANYAVAR,EQ,23-Feb-2026,425.7,430.0,436.25,420.0,421.75,421.6,428.72,145561,624.05,9667,67684,46.5,2026-02-23
MAPMYINDIA,EQ,23-Feb-2026,1111.8,1112.1,1119.9,1085.1,1113.0,1114.1,1104.32,115907,1279.98,11692,36591,31.57,2026-02-23
MARALOVER,EQ,23-Feb-2026,47.5,47.99,48.08,45.5,46.94,46.23,46.61,5056,2.36,91,3952,78.16,2026-02-23
MARATHON,EQ,23-Feb-2026,449.1,449.5,455.0,416.3,418.0,422.5,433.65,98076,425.31,3404,61441,62.65,2026-02-23
MARICO,EQ,23-Feb-2026,788.2,795.0,804.95,787.2,801.15,801.45,797.42,1445444,11526.19,34661,939300,64.98,2026-02-23
MARINE,EQ,23-Feb-2026,191.52,192.47,194.8,187.8,190.56,190.81,190.92,176529,337.03,2797,79454,45.01,2026-02-23
MARKOLINES,EQ,23-Feb-2026,160.79,161.9,163.91,158.67,160.8,160.55,161.67,259224,419.08,2082,89517,34.53,2026-02-23
MARKSANS,EQ,23-Feb-2026,178.38,178.99,181.8,177.05,179.32,178.9,178.89,522212,934.18,13307,232495,44.52,2026-02-23
MARUTI,EQ,23-Feb-2026,14977.0,15050.0,15118.0,14984.0,15050.0,15072.0,15051.28,242968,36569.8,46904,138179,56.87,2026-02-23
MASFIN,EQ,23-Feb-2026,332.4,339.0,352.8,334.95,342.1,341.1,343.45,443731,1524.0,12165,207536,46.77,2026-02-23
MASKINVEST,EQ,23-Feb-2026,148.0,157.0,157.0,155.9,156.0,156.0,156.76,503,0.79,11,503,100.0,2026-02-23
MASPTOP50,EQ,23-Feb-2026,69.59,69.69,69.69,67.5,69.69,69.69,69.67,122134,85.09,1711,121054,99.12,2026-02-23
MASTEK,EQ,23-Feb-2026,1711.2,1711.2,1729.0,1655.0,1655.5,1666.4,1687.64,54443,918.8,9068,24230,44.51,2026-02-23
MASTERTR,EQ,23-Feb-2026,90.62,90.55,90.55,85.45,86.9,86.82,87.14,237351,206.83,2025,76915,32.41,2026-02-23
MATRIMONY,EQ,23-Feb-2026,458.55,455.3,456.7,432.35,436.5,435.45,441.39,54463,240.39,2382,28122,51.64,2026-02-23
MAWANASUG,EQ,23-Feb-2026,78.07,78.0,79.0,77.5,77.5,77.72,77.96,25898,20.19,268,23079,89.11,2026-02-23
MAXESTATES,EQ,23-Feb-2026,421.85,426.95,426.95,410.05,412.0,412.1,416.81,27467,114.49,1398,12816,46.66,2026-02-23
MAXHEALTH,EQ,23-Feb-2026,1087.9,1098.0,1104.1,1074.0,1082.0,1083.6,1086.86,2027109,22031.83,71478,1287206,63.5,2026-02-23
MAXIND,EQ,23-Feb-2026,160.67,164.67,164.67,156.25,163.5,158.69,159.67,24211,38.66,655,14743,60.89,2026-02-23
MAYURUNIQ,EQ,23-Feb-2026,554.0,563.2,577.3,554.0,560.0,563.0,568.08,76641,435.38,3389,46527,60.71,2026-02-23
MAZDA,EQ,23-Feb-2026,208.29,209.25,210.88,202.1,202.1,203.61,204.84,18723,38.35,491,10823,57.81,2026-02-23
MAZDOCK,EQ,23-Feb-2026,2360.2,2370.0,2370.0,2271.1,2284.1,2280.8,2304.79,1137814,26224.28,56661,451864,39.71,2026-02-23
MBAPL,EQ,23-Feb-2026,461.35,461.35,467.95,457.9,464.65,465.2,464.3,221518,1028.5,3795,106378,48.02,2026-02-23
MBEL,EQ,23-Feb-2026,355.2,356.0,356.4,323.75,325.0,325.1,333.7,454892,1517.96,12073,234861,51.63,2026-02-23
MBLINFRA,EQ,23-Feb-2026,25.61,25.62,27.09,24.41,25.12,25.07,25.13,44254,11.12,1048,24684,55.78,2026-02-23
MCLEODRUSS,EQ,23-Feb-2026,42.06,42.06,42.51,41.46,42.11,41.81,42.01,156893,65.92,779,103216,65.79,2026-02-23
MCLOUD,EQ,23-Feb-2026,25.98,26.34,26.36,25.52,25.8,25.63,25.89,608722,157.58,3060,286740,47.11,2026-02-23
MCX,EQ,23-Feb-2026,2395.9,2427.0,2450.0,2384.0,2398.0,2396.2,2411.9,1635978,39458.14,70305,449915,27.5,2026-02-23
MEDANTA,EQ,23-Feb-2026,1130.0,1132.0,1169.9,1131.2,1167.0,1166.0,1155.92,158906,1836.83,18734,101393,63.81,2026-02-23
MEDIASSIST,EQ,23-Feb-2026,404.85,404.85,407.0,395.1,399.7,396.4,397.99,71202,283.37,3393,40309,56.61,2026-02-23
MEDICAMEQ,EQ,23-Feb-2026,316.1,316.0,317.35,299.0,299.5,302.3,307.73,27455,84.49,1428,17179,62.57,2026-02-23
MEDICO,EQ,23-Feb-2026,45.92,45.92,49.9,45.2,48.0,47.66,45.98,432291,198.77,1079,77098,17.83,2026-02-23
MEDPLUS,EQ,23-Feb-2026,829.15,829.15,840.0,825.7,834.0,835.2,834.04,215267,1795.41,9361,180204,83.71,2026-02-23
MEESHO,EQ,23-Feb-2026,158.18,158.4,159.14,157.01,158.5,158.0,158.03,1008342,1593.48,13992,379038,37.59,2026-02-23
MEIL,EQ,23-Feb-2026,252.55,254.65,257.45,248.65,250.45,251.6,252.76,95252,240.76,1614,58712,61.64,2026-02-23
MENONBE,EQ,23-Feb-2026,119.32,119.32,122.61,117.2,119.0,119.01,118.6,34860,41.34,3279,24681,70.8,2026-02-23
METAL,EQ,23-Feb-2026,12.03,11.72,12.19,11.72,12.0,12.0,12.03,6419428,772.26,10449,3083625,48.04,2026-02-23
METALIETF,EQ,23-Feb-2026,12.01,12.01,12.3,11.93,11.99,11.99,12.03,11972976,1440.07,19260,5280767,44.11,2026-02-23
METROBRAND,EQ,23-Feb-2026,1036.0,1046.3,1056.0,1036.0,1040.1,1047.3,1047.16,17084,178.9,4146,8181,47.89,2026-02-23
METROPOLIS,EQ,23-Feb-2026,1860.1,1876.5,1959.9,1864.8,1948.0,1941.6,1928.37,55773,1075.51,6760,17793,31.9,2026-02-23
MFML,EQ,23-Feb-2026,23.73,25.65,25.8,24.25,25.1,25.01,24.98,13242,3.31,174,7286,55.02,2026-02-23
MFSL,EQ,23-Feb-2026,1849.3,1868.3,1892.5,1859.0,1865.0,1870.0,1876.41,701482,13162.68,46551,373331,53.22,2026-02-23
MGEL,EQ,23-Feb-2026,11.55,11.81,12.0,11.44,11.63,11.9,11.87,528829,62.75,825,401568,75.94,2026-02-23
MGL,EQ,23-Feb-2026,1133.5,1133.5,1167.4,1133.5,1162.0,1163.2,1155.68,231820,2679.09,21599,108342,46.74,2026-02-23
MHLXMIRU,EQ,23-Feb-2026,192.11,193.0,195.6,186.18,186.51,188.7,192.55,2117,4.08,65,1249,59.0,2026-02-23
MHRIL,EQ,23-Feb-2026,285.35,286.35,291.15,284.2,286.35,288.0,287.79,72520,208.71,2976,42398,58.46,2026-02-23
MICEL,EQ,23-Feb-2026,40.65,41.0,42.23,39.89,40.9,40.94,40.91,2694572,1102.32,7750,1468866,54.51,2026-02-23
MID150,EQ,23-Feb-2026,22.37,22.63,22.63,22.1,22.25,22.15,22.2,45749,10.16,376,41509,90.73,2026-02-23
MID150BEES,EQ,23-Feb-2026,226.47,228.99,228.99,224.3,225.8,225.79,225.88,533739,1205.58,11469,303330,56.83,2026-02-23
MID150CASE,EQ,23-Feb-2026,10.96,11.29,11.29,10.91,10.95,10.96,10.96,1538090,168.61,5761,930068,60.47,2026-02-23
MIDCAP,EQ,23-Feb-2026,172.49,174.05,174.05,170.27,173.53,171.54,171.41,65298,111.93,1163,50476,77.3,2026-02-23
MIDCAPADD,EQ,23-Feb-2026,21.95,22.41,22.41,21.78,22.2,21.8,21.89,25332,5.54,43,25081,99.01,2026-02-23
MIDCAPBETA,EQ,23-Feb-2026,221.24,221.97,221.97,219.67,220.88,220.61,220.13,1730,3.81,45,1626,93.99,2026-02-23
MIDCAPETF,EQ,23-Feb-2026,22.38,22.38,22.54,22.22,22.3,22.3,22.31,1639010,365.67,7038,1249084,76.21,2026-02-23
MIDCAPIETF,EQ,23-Feb-2026,22.63,22.88,22.88,22.53,22.62,22.61,22.61,791837,179.04,3213,539826,68.17,2026-02-23
MIDHANI,EQ,23-Feb-2026,349.8,353.7,355.45,342.35,342.35,344.1,346.41,387540,1342.5,12514,147185,37.98,2026-02-23
MIDQ50ADD,EQ,23-Feb-2026,240.8,238.03,243.99,238.03,243.95,241.43,241.41,4203,10.15,97,3153,75.02,2026-02-23
MIDSELIETF,EQ,23-Feb-2026,17.97,17.63,18.31,17.63,18.0,17.76,17.75,348712,61.9,1618,196868,56.46,2026-02-23
MIDSMALL,EQ,23-Feb-2026,47.23,47.47,47.56,47.05,47.32,47.22,47.26,349505,165.18,906,263073,75.27,2026-02-23
MIDWESTLTD,EQ,23-Feb-2026,1335.1,1380.0,1395.0,1321.2,1322.0,1334.3,1347.82,28953,390.23,3655,11644,40.22,2026-02-23
MINDACORP,EQ,23-Feb-2026,583.3,585.0,585.85,572.8,579.45,579.45,577.26,181055,1045.16,12672,96958,53.55,2026-02-23
MINDTECK,EQ,23-Feb-2026,216.71,216.0,224.8,215.11,217.21,218.32,221.01,84830,187.48,2019,19185,22.62,2026-02-23
MIRCELECTR,EQ,23-Feb-2026,29.46,30.75,30.75,28.85,29.0,29.22,29.69,351670,104.43,1713,185383,52.72,2026-02-23
MIRZAINT,EQ,23-Feb-2026,35.12,35.15,35.58,35.15,35.44,35.34,35.36,77255,27.32,508,40777,52.78,2026-02-23
MITCON,EQ,23-Feb-2026,58.14,56.3,62.47,55.17,57.1,57.22,56.9,2594,1.48,97,1145,44.14,2026-02-23
MITTAL,EQ,23-Feb-2026,1.0,1.01,1.04,0.99,0.99,0.99,1.01,547351,5.51,479,370460,67.68,2026-02-23
MKPL,EQ,23-Feb-2026,5.24,5.25,5.34,5.12,5.2,5.21,5.26,128278,6.75,525,102626,80.0,2026-02-23
MMFL,EQ,23-Feb-2026,476.15,478.95,482.6,460.05,475.0,472.8,470.49,138988,653.93,6445,71319,51.31,2026-02-23
MMP,EQ,23-Feb-2026,248.0,246.8,248.9,240.35,241.0,242.05,244.15,20440,49.9,514,15073,73.74,2026-02-23
MMTC,EQ,23-Feb-2026,62.07,62.57,62.84,61.28,61.35,61.56,61.78,958395,592.08,6819,371577,38.77,2026-02-23
MNC,EQ,23-Feb-2026,32.0,32.0,32.39,32.0,32.36,32.3,32.27,154218,49.77,698,121487,78.78,2026-02-23
MOALPHA50,EQ,23-Feb-2026,50.96,50.93,51.25,50.59,50.8,50.81,50.71,6877,3.49,31,6774,98.5,2026-02-23
MOBIKWIK,EQ,23-Feb-2026,208.86,210.9,210.9,199.5,202.2,201.76,203.37,1052652,2140.8,15106,382319,36.32,2026-02-23
MOCAPITAL,EQ,23-Feb-2026,47.0,46.01,47.65,46.01,47.24,47.08,47.08,454197,213.86,2378,309842,68.22,2026-02-23
MODEFENCE,EQ,23-Feb-2026,89.03,89.59,89.95,87.87,88.5,88.48,88.54,3069086,2717.42,11278,1695820,55.25,2026-02-23
MODINATUR,EQ,23-Feb-2026,319.05,305.1,338.0,303.0,307.1,315.7,312.61,4908,15.34,335,2680,54.6,2026-02-23
MODIRUBBER,EQ,23-Feb-2026,123.58,120.0,123.98,120.0,121.78,120.74,121.59,4880,5.93,354,2392,49.02,2026-02-23
MODIS,EQ,23-Feb-2026,325.2,327.9,329.5,320.55,326.95,326.45,325.3,1760,5.73,165,811,46.08,2026-02-23
MODISONLTD,EQ,23-Feb-2026,142.16,146.0,146.0,138.0,138.55,139.28,140.16,43564,61.06,1400,24758,56.83,2026-02-23
MODTHREAD,EQ,23-Feb-2026,41.65,40.82,42.0,40.82,41.19,41.14,41.63,573,0.24,8,522,91.1,2026-02-23
MOENERGY,EQ,23-Feb-2026,36.79,37.89,37.89,36.58,37.29,36.97,36.87,192420,70.95,1079,132425,68.82,2026-02-23
MOGOLD,EQ,23-Feb-2026,152.7,157.3,157.3,154.35,154.9,155.2,155.38,111795,173.71,1343,51490,46.06,2026-02-23
MOGSEC,EQ,23-Feb-2026,63.49,63.6,63.95,63.34,63.42,63.46,63.53,63858,40.57,110,62895,98.49,2026-02-23
MOHEALTH,EQ,23-Feb-2026,43.69,43.67,44.09,43.07,44.0,43.85,43.8,76166,33.36,644,62658,82.27,2026-02-23
MOHITIND,EQ,23-Feb-2026,24.93,25.51,25.53,24.35,24.44,24.59,24.71,3567,0.88,66,2720,76.25,2026-02-23
MOIL,EQ,23-Feb-2026,298.2,300.0,301.5,297.05,300.0,299.85,299.01,425646,1272.74,12757,159274,37.42,2026-02-23
MOINFRA,EQ,23-Feb-2026,61.09,61.39,62.2,60.53,61.41,61.1,61.31,5098,3.13,106,3697,72.52,2026-02-23
MOIPO,EQ,23-Feb-2026,43.32,44.19,44.19,43.13,43.45,43.45,43.34,362,0.16,17,262,72.38,2026-02-23
MOKSH,EQ,23-Feb-2026,12.83,12.75,13.38,12.66,12.7,12.7,12.81,45342,5.81,199,35261,77.77,2026-02-23
MOL,EQ,23-Feb-2026,51.94,52.0,53.2,51.03,51.05,51.27,51.51,395378,203.68,2976,235624,59.59,2026-02-23
MOLDTECH,EQ,23-Feb-2026,134.16,137.5,137.5,131.5,132.9,132.53,133.21,31700,42.23,466,17577,55.45,2026-02-23
MOLDTKPAC,EQ,23-Feb-2026,566.25,568.0,587.6,560.55,571.25,577.35,570.44,39498,225.31,5728,23561,59.65,2026-02-23
MOLOWVOL,EQ,23-Feb-2026,38.68,38.87,38.9,38.63,38.9,38.89,38.88,2524,0.98,55,1456,57.69,2026-02-23
MOM100,EQ,23-Feb-2026,64.14,64.78,64.78,63.65,63.88,63.9,63.91,457140,292.15,3507,291442,63.75,2026-02-23
MOM30IETF,EQ,23-Feb-2026,32.12,32.42,32.42,32.04,32.2,32.18,32.16,674840,217.04,2167,359684,53.3,2026-02-23
MOM50,EQ,23-Feb-2026,265.76,273.73,273.73,265.76,265.76,266.71,266.89,3630,9.69,201,2811,77.44,2026-02-23
MOMENTUM,EQ,23-Feb-2026,31.89,32.47,32.47,31.59,32.05,32.06,32.02,84759,27.14,302,51303,60.53,2026-02-23
MOMENTUM30,EQ,23-Feb-2026,31.57,32.26,32.26,31.46,31.6,31.59,31.65,11902,3.77,65,6458,54.26,2026-02-23
MOMENTUM50,EQ,23-Feb-2026,52.06,52.32,52.6,51.96,52.26,52.16,52.15,403423,210.39,1605,217461,53.9,2026-02-23
MOMGF,EQ,23-Feb-2026,155.89,156.81,156.95,154.77,156.37,156.36,155.4,721,1.12,22,363,50.35,2026-02-23
MOMIDMTM,EQ,23-Feb-2026,63.13,65.02,65.02,61.98,63.0,62.88,62.53,94132,58.86,530,60504,64.28,2026-02-23
MOMNC,EQ,23-Feb-2026,31.13,31.22,31.39,30.55,31.0,31.24,31.2,6671,2.08,22,6511,97.6,2026-02-23
MOMOMENTUM,EQ,23-Feb-2026,63.79,65.38,65.38,63.7,64.0,63.9,63.95,48956,31.31,554,28952,59.14,2026-02-23
MON100,EQ,23-Feb-2026,225.79,231.43,231.43,226.02,229.5,229.32,227.26,676637,1537.71,16023,413988,61.18,2026-02-23
MON50EQUAL,EQ,23-Feb-2026,33.72,33.88,33.88,33.74,33.88,33.86,33.83,294,0.1,16,169,57.48,2026-02-23
MONARCH,EQ,23-Feb-2026,286.5,298.95,298.95,283.4,285.0,285.6,288.98,71732,207.29,838,57293,79.87,2026-02-23
MONEXT50,EQ,23-Feb-2026,68.75,70.81,70.81,69.0,69.55,69.4,69.4,969,0.67,63,605,62.44,2026-02-23
MONEYBOXX,EQ,23-Feb-2026,61.47,61.5,65.8,60.56,63.05,62.67,62.51,33265,20.8,1228,15319,46.05,2026-02-23
MONIFTY100,EQ,23-Feb-2026,26.31,26.53,26.54,26.39,26.49,26.46,26.42,55692,14.72,55,51486,92.45,2026-02-23
MONIFTY500,EQ,23-Feb-2026,23.81,23.92,24.02,23.87,24.0,23.96,23.95,255093,61.1,1404,159572,62.55,2026-02-23
MONQ50,EQ,23-Feb-2026,98.92,101.89,101.89,98.2,99.0,99.08,98.94,90753,89.79,1977,41546,45.78,2026-02-23
MONTECARLO,EQ,23-Feb-2026,576.25,576.25,584.95,572.3,576.9,575.65,578.66,10007,57.91,864,4781,47.78,2026-02-23
MOPSE,EQ,23-Feb-2026,105.55,105.65,105.65,105.0,105.56,105.56,105.1,2948,3.1,22,2838,96.27,2026-02-23
MOQUALITY,EQ,23-Feb-2026,194.66,195.63,195.63,193.57,194.6,194.46,194.41,810,1.57,33,698,86.17,2026-02-23
MOREALTY,EQ,23-Feb-2026,82.1,82.17,82.88,81.32,82.22,81.82,81.98,472559,387.39,2600,195454,41.36,2026-02-23
MOREPENLAB,EQ,23-Feb-2026,39.23,43.0,46.89,41.51,45.11,45.28,45.22,119311022,53953.69,192590,10576742,8.86,2026-02-23
MOSCHIP,EQ,23-Feb-2026,191.81,192.8,213.4,191.75,202.1,200.81,205.01,8326746,17070.3,96992,1404353,16.87,2026-02-23
MOSERVICE,EQ,23-Feb-2026,33.05,33.13,33.32,33.04,33.13,33.13,33.15,1297,0.43,18,1281,98.77,2026-02-23
MOSILVER,EQ,23-Feb-2026,245.36,263.28,265.58,254.26,258.0,258.12,259.44,165939,430.52,3980,69933,42.14,2026-02-23
MOSMALL250,EQ,23-Feb-2026,16.04,16.24,16.24,16.02,16.1,16.08,16.09,780878,125.63,2903,492860,63.12,2026-02-23
MOTHERSON,EQ,23-Feb-2026,129.42,130.0,131.25,128.48,129.7,130.82,130.22,10219233,13307.63,68064,3645807,35.68,2026-02-23
MOTILALOFS,EQ,23-Feb-2026,769.25,771.0,775.85,757.45,774.9,763.25,764.55,382454,2924.05,20800,166988,43.66,2026-02-23
MOTISONS,EQ,23-Feb-2026,15.9,16.4,16.42,15.96,16.15,16.18,16.23,5476713,888.93,7594,2164881,39.53,2026-02-23
MOTOGENFIN,EQ,23-Feb-2026,21.43,22.8,22.8,21.17,21.18,21.63,21.72,11770,2.56,132,5882,49.97,2026-02-23
MOTOUR,EQ,23-Feb-2026,79.17,79.57,80.2,79.49,79.84,79.7,79.94,26384,21.09,153,22830,86.53,2026-02-23
MOVALUE,EQ,23-Feb-2026,124.84,121.71,125.8,121.71,124.63,124.74,124.83,78740,98.29,1215,57285,72.75,2026-02-23
MPHASIS,EQ,23-Feb-2026,2373.8,2350.6,2360.5,2293.9,2300.0,2309.8,2313.95,812362,18797.67,53409,464482,57.18,2026-02-23
MPSLTD,EQ,23-Feb-2026,1618.9,1635.0,1652.9,1572.5,1588.0,1583.4,1597.87,16698,266.81,2881,8722,52.23,2026-02-23
MRF,EQ,23-Feb-2026,146390.0,146645.0,146660.0,144350.0,145580.0,145760.0,145627.99,4613,6717.82,3559,1779,38.56,2026-02-23
MRPL,EQ,23-Feb-2026,191.25,191.25,196.0,189.55,192.31,192.27,193.37,5671332,10966.38,35012,1300294,22.93,2026-02-23
MSCIADD,EQ,23-Feb-2026,30.43,29.82,30.47,29.82,30.39,30.39,30.21,1422944,429.88,75,1421967,99.93,2026-02-23
MSCIINDIA,EQ,23-Feb-2026,30.58,30.64,30.79,30.49,30.68,30.67,30.61,7476,2.29,84,5952,79.61,2026-02-23
