symbol,series,DATE1,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct,date
HERANBA,EQ,24-Feb-2026,209.02,208.0,212.48,207.0,208.6,208.68,209.16,22992,48.09,912,14523,63.17,2026-02-24
HERITGFOOD,EQ,24-Feb-2026,336.85,336.85,336.85,325.0,329.7,328.45,329.28,409426,1348.15,11602,201690,49.26,2026-02-24
HEROMOTOCO,EQ,24-Feb-2026,5488.5,5480.0,5523.0,5436.5,5520.0,5511.0,5499.36,396015,21778.3,50287,231754,58.52,2026-02-24
HESTERBIO,EQ,24-Feb-2026,1585.0,1586.5,1586.5,1540.0,1540.2,1548.1,1551.13,5137,79.68,299,4268,83.08,2026-02-24
HEXATRADEX,EQ,24-Feb-2026,160.11,163.09,163.09,156.51,157.3,157.7,159.78,1533,2.45,73,1503,98.04,2026-02-24
HEXT,EQ,24-Feb-2026,503.75,494.1,496.85,475.1,475.75,477.2,483.9,1346623,6516.29,38696,484653,35.99,2026-02-24
HFCL,EQ,24-Feb-2026,69.69,69.5,70.15,67.85,69.6,69.4,69.04,10533828,7272.05,30241,3712239,35.24,2026-02-24
HGINFRA,EQ,24-Feb-2026,582.35,580.0,580.05,560.1,568.0,569.0,568.09,133748,759.81,9319,77119,57.66,2026-02-24
HGM,EQ,24-Feb-2026,56.45,57.98,57.99,55.0,56.84,56.84,56.14,233,0.13,19,191,81.97,2026-02-24
HGS,EQ,24-Feb-2026,388.65,385.6,394.25,377.7,380.0,381.0,382.13,18941,72.38,1936,9519,50.26,2026-02-24
HIKAL,EQ,24-Feb-2026,203.63,202.0,203.5,199.48,201.0,200.56,201.2,299513,602.63,5137,122563,40.92,2026-02-24
HILINFRA,EQ,24-Feb-2026,56.86,57.0,57.6,54.95,57.6,57.1,56.14,172886,97.06,1859,81050,46.88,2026-02-24
HILTON,EQ,24-Feb-2026,19.66,19.5,19.65,19.0,19.49,19.27,19.22,459709,88.36,1398,365270,79.46,2026-02-24
HIMATSEIDE,EQ,24-Feb-2026,105.74,105.01,105.97,100.32,101.7,101.11,102.5,475414,487.29,7563,296747,62.42,2026-02-24
HINDALCO,EQ,24-Feb-2026,916.2,920.5,927.0,908.05,925.3,922.85,919.21,5179022,47606.19,127560,2858604,55.2,2026-02-24
HINDCOMPOS,EQ,24-Feb-2026,433.15,426.7,433.25,423.3,432.9,428.1,428.17,2364,10.12,241,1603,67.81,2026-02-24
HINDCON,EQ,24-Feb-2026,21.04,21.49,21.49,20.71,20.88,20.76,20.87,25616,5.35,223,19011,74.22,2026-02-24
HINDCOPPER,EQ,24-Feb-2026,563.35,569.0,569.05,556.45,565.25,563.45,560.68,6939903,38910.83,87292,1505275,21.69,2026-02-24
HINDOILEXP,EQ,24-Feb-2026,131.62,130.8,135.0,129.74,132.0,132.7,131.44,524565,689.48,3496,296607,56.54,2026-02-24
HINDPETRO,EQ,24-Feb-2026,438.5,437.0,448.95,436.15,447.5,447.05,442.18,3515127,15543.28,60164,1712675,48.72,2026-02-24
HINDUNILVR,EQ,24-Feb-2026,2345.4,2331.1,2372.0,2330.3,2364.8,2358.6,2358.14,1544803,36428.6,63566,899933,58.26,2026-02-24
HINDWAREAP,EQ,24-Feb-2026,231.13,230.9,230.9,226.11,226.15,228.71,228.31,19477,44.47,729,10357,53.18,2026-02-24
HINDZINC,EQ,24-Feb-2026,590.85,593.0,600.95,588.5,599.6,597.35,594.42,4411001,26219.99,50157,1490107,33.78,2026-02-24
HIRECT,EQ,24-Feb-2026,1423.3,1414.0,1436.7,1386.0,1417.0,1413.7,1411.34,47479,670.09,4807,15089,31.78,2026-02-24
HISARMETAL,EQ,24-Feb-2026,167.91,170.92,170.92,166.0,168.05,169.28,169.06,1004,1.7,65,879,87.55,2026-02-24
HITECH,EQ,24-Feb-2026,86.62,86.0,86.7,84.52,86.61,86.34,85.45,399515,341.39,3783,184386,46.15,2026-02-24
HITECHCORP,EQ,24-Feb-2026,148.9,147.02,149.74,145.1,147.4,147.1,147.13,4982,7.33,122,3858,77.44,2026-02-24
HLEGLAS,EQ,24-Feb-2026,318.85,315.55,317.0,311.15,315.95,315.2,314.12,67130,210.87,3015,33339,49.66,2026-02-24
HLVLTD,EQ,24-Feb-2026,8.38,8.35,8.5,7.9,8.1,8.13,8.25,357492,29.49,990,227250,63.57,2026-02-24
HMAAGRO,EQ,24-Feb-2026,27.67,27.67,27.91,26.51,27.0,26.74,26.85,188892,50.72,1135,125033,66.19,2026-02-24
HMVL,EQ,24-Feb-2026,70.54,71.0,73.0,69.13,71.0,69.84,70.8,7745,5.48,219,4259,54.99,2026-02-24
HNDFDS,EQ,24-Feb-2026,488.6,485.1,492.5,482.0,483.6,484.85,486.6,25066,121.97,1715,8405,33.53,2026-02-24
HNGSNGBEES,EQ,24-Feb-2026,542.38,538.78,538.78,536.11,538.78,538.58,538.73,109302,588.85,2647,92113,84.27,2026-02-24
HOMEFIRST,EQ,24-Feb-2026,1173.8,1172.3,1209.5,1148.0,1204.0,1205.1,1194.37,241109,2879.72,19037,118988,49.35,2026-02-24
HONASA,EQ,24-Feb-2026,306.7,307.0,308.65,300.7,303.0,305.65,304.93,758868,2313.99,16851,461039,60.75,2026-02-24
HONAUT,EQ,24-Feb-2026,31570.0,31500.0,31935.0,31320.0,31600.0,31610.0,31624.7,5824,1841.82,2707,3023,51.91,2026-02-24
HONDAPOWER,EQ,24-Feb-2026,2201.2,2203.1,2207.9,2170.1,2190.0,2187.1,2188.03,1970,43.1,540,955,48.48,2026-02-24
HPAL,EQ,24-Feb-2026,37.34,38.0,38.0,36.58,37.0,37.05,37.07,33372,12.37,472,21375,64.05,2026-02-24
HPIL,EQ,24-Feb-2026,127.4,127.87,127.87,127.0,127.0,127.0,127.34,18,0.02,10,11,61.11,2026-02-24
HPL,EQ,24-Feb-2026,352.8,352.0,352.75,338.25,345.55,346.0,344.97,150813,520.26,6547,49847,33.05,2026-02-24
HSCL,EQ,24-Feb-2026,490.35,489.05,496.25,485.15,491.0,488.2,489.8,1366504,6693.11,18562,404305,29.59,2026-02-24
HTMEDIA,EQ,24-Feb-2026,21.93,22.0,22.4,21.7,21.8,22.01,22.02,63018,13.88,307,46934,74.48,2026-02-24
HUBTOWN,EQ,24-Feb-2026,208.22,207.51,207.51,200.0,202.0,201.81,202.69,322936,654.56,4566,204212,63.24,2026-02-24
HUDCO,EQ,24-Feb-2026,194.1,194.0,194.0,188.36,190.3,190.08,190.46,4069852,7751.41,22736,1539119,37.82,2026-02-24
HUHTAMAKI,EQ,24-Feb-2026,179.14,178.7,178.75,174.5,175.98,175.67,175.87,93520,164.48,1896,62680,67.02,2026-02-24
HYBRIDFIN,EQ,24-Feb-2026,19.54,20.99,20.99,19.54,20.02,20.02,20.13,16869,3.4,197,10964,64.99,2026-02-24
HYUNDAI,EQ,24-Feb-2026,2284.8,2262.0,2265.5,2152.3,2163.8,2159.9,2184.43,673838,14719.5,44631,317173,47.07,2026-02-24
IBULLSLTD,EQ,24-Feb-2026,9.49,9.31,9.68,9.0,9.1,9.11,9.2,16256042,1495.08,7882,12610720,77.58,2026-02-24
ICDSLTD,EQ,24-Feb-2026,42.75,42.11,44.7,42.1,44.2,43.29,43.38,369,0.16,23,178,48.24,2026-02-24
ICEMAKE,EQ,24-Feb-2026,821.65,850.0,850.0,808.7,823.05,821.8,825.75,40581,335.1,3177,16575,40.84,2026-02-24
ICICIAMC,EQ,24-Feb-2026,3131.0,3144.0,3172.0,3111.1,3151.0,3150.0,3149.26,522517,16455.42,32667,412543,78.95,2026-02-24
ICICIB22,EQ,24-Feb-2026,127.24,128.54,128.54,125.79,127.11,127.09,126.57,879977,1113.83,4019,701522,79.72,2026-02-24
ICICIBANK,EQ,24-Feb-2026,1399.4,1400.9,1400.9,1382.3,1385.5,1384.8,1388.5,18274784,253745.56,178572,10740431,58.77,2026-02-24
ICICIGI,EQ,24-Feb-2026,1953.8,1950.1,1957.6,1893.0,1902.0,1903.9,1913.19,422008,8073.8,33350,221612,52.51,2026-02-24
ICICIPRULI,EQ,24-Feb-2026,664.15,665.2,665.35,658.45,661.35,661.4,661.63,812117,5373.24,21494,468187,57.65,2026-02-24
ICIL,EQ,24-Feb-2026,281.66,282.0,283.55,261.4,269.0,266.14,272.44,1000918,2726.88,18989,432008,43.16,2026-02-24
ICRA,EQ,24-Feb-2026,5713.5,5691.5,5719.0,5563.5,5699.0,5660.5,5640.5,4598,259.35,1155,2579,56.09,2026-02-24
IDBI,EQ,24-Feb-2026,113.44,113.3,115.54,112.22,113.6,113.13,113.89,15102988,17200.88,41959,4288668,28.4,2026-02-24
IDEA,EQ,24-Feb-2026,10.98,10.98,11.05,10.79,10.95,10.91,10.9,385651453,42026.2,83569,111729339,28.97,2026-02-24
IDEAFORGE,EQ,24-Feb-2026,409.45,407.95,412.0,405.25,411.05,408.9,407.47,77011,313.79,2810,29731,38.61,2026-02-24
IDFCFIRSTB,EQ,24-Feb-2026,70.04,69.89,72.24,68.5,70.75,70.97,70.23,321537145,225811.4,672574,91053666,28.32,2026-02-24
IDFNIFTYET,EQ,24-Feb-2026,281.6,281.6,281.6,278.69,279.83,279.72,279.37,1153,3.22,77,1074,93.15,2026-02-24
IEX,EQ,24-Feb-2026,125.72,125.5,126.5,124.5,126.2,125.63,125.47,6405727,8037.22,39100,2926102,45.68,2026-02-24
IFBAGRO,EQ,24-Feb-2026,898.4,908.0,929.5,880.4,892.4,893.0,901.37,30632,276.11,1951,13542,44.21,2026-02-24
IFBIND,EQ,24-Feb-2026,1140.8,1140.8,1144.8,1114.1,1123.6,1121.0,1128.2,21914,247.23,2429,10824,49.39,2026-02-24
IFCI,EQ,24-Feb-2026,59.71,59.69,59.7,58.23,58.88,58.72,58.78,10094766,5933.55,24844,2741638,27.16,2026-02-24
IFGLEXPOR,EQ,24-Feb-2026,173.86,175.39,175.39,166.21,168.8,167.41,169.27,24902,42.15,805,16092,64.62,2026-02-24
IGARASHI,EQ,24-Feb-2026,365.6,365.95,365.95,354.0,360.0,358.2,358.06,29108,104.22,1652,15754,54.12,2026-02-24
IGCL,EQ,24-Feb-2026,62.87,64.6,64.6,61.48,63.26,63.7,63.19,204560,129.25,1013,104139,50.91,2026-02-24
IGIL,EQ,24-Feb-2026,333.8,332.8,332.8,322.8,330.0,330.0,327.66,300926,986.01,9740,152604,50.71,2026-02-24
IGL,EQ,24-Feb-2026,169.9,170.0,171.45,168.22,170.05,170.16,170.12,2178514,3706.14,41632,1262674,57.96,2026-02-24
IGPL,EQ,24-Feb-2026,371.7,356.6,374.2,356.6,370.6,370.4,367.74,14335,52.72,615,8483,59.18,2026-02-24
IIFL,EQ,24-Feb-2026,503.9,503.0,505.95,495.6,503.8,502.45,501.23,670293,3359.73,22911,283226,42.25,2026-02-24
IIFLCAPS,EQ,24-Feb-2026,313.9,313.5,314.15,298.0,300.0,300.05,303.4,573828,1740.99,9792,323720,56.41,2026-02-24
IITL,EQ,24-Feb-2026,132.0,131.94,134.71,124.78,129.0,128.67,132.48,14071,18.64,315,3537,25.14,2026-02-24
IKIO,EQ,24-Feb-2026,146.92,146.4,146.76,142.05,142.55,142.8,143.74,72712,104.51,1895,44688,61.46,2026-02-24
IKS,EQ,24-Feb-2026,1540.2,1534.1,1541.8,1441.6,1465.0,1456.1,1478.92,445732,6592.01,37944,225918,50.68,2026-02-24
IMAGICAA,EQ,24-Feb-2026,45.9,45.9,45.9,44.37,44.8,44.96,44.98,513440,230.96,1843,365111,71.11,2026-02-24
IMFA,EQ,24-Feb-2026,1234.8,1230.0,1253.5,1211.0,1245.0,1245.1,1231.22,96962,1193.81,8225,42770,44.11,2026-02-24
IMPAL,EQ,24-Feb-2026,1036.0,1030.7,1059.5,1026.0,1049.0,1045.1,1044.13,1672,17.46,332,897,53.65,2026-02-24
INCREDIBLE,EQ,24-Feb-2026,36.58,36.76,36.76,35.0,35.77,35.37,35.67,1338,0.48,58,956,71.45,2026-02-24
INDBANK,EQ,24-Feb-2026,35.79,36.2,36.2,34.99,35.9,35.97,35.72,70154,25.06,2653,31209,44.49,2026-02-24
INDGN,EQ,24-Feb-2026,483.2,483.2,484.0,470.15,481.4,479.8,475.84,558908,2659.5,15130,410387,73.43,2026-02-24
INDHOTEL,EQ,24-Feb-2026,675.1,669.1,679.1,668.3,678.0,676.15,672.42,2532825,17031.34,42995,1673854,66.09,2026-02-24
INDIACEM,EQ,24-Feb-2026,426.95,426.95,428.7,418.2,425.65,425.75,422.93,180537,763.55,7697,65005,36.01,2026-02-24
INDIAGLYCO,EQ,24-Feb-2026,939.85,937.1,938.0,921.8,930.5,928.8,927.0,37967,351.96,2536,17171,45.23,2026-02-24
INDIAMART,EQ,24-Feb-2026,2217.3,2205.1,2224.0,2177.0,2220.1,2213.0,2203.3,93148,2052.33,15421,64495,69.24,2026-02-24
INDIANB,EQ,24-Feb-2026,982.75,981.0,989.9,975.35,988.0,985.85,983.02,2141014,21046.69,41313,768172,35.88,2026-02-24
INDIANCARD,EQ,24-Feb-2026,215.81,215.1,218.97,211.35,211.61,211.81,212.9,2858,6.08,167,2454,85.86,2026-02-24
INDIANHUME,EQ,24-Feb-2026,358.55,358.0,358.2,345.0,348.75,346.8,348.5,33926,118.23,1335,21238,62.6,2026-02-24
INDIASHLTR,EQ,24-Feb-2026,719.1,719.1,723.7,709.55,717.95,714.15,715.35,96433,689.84,6483,58543,60.71,2026-02-24
INDIGO,EQ,24-Feb-2026,4862.2,4812.0,4862.2,4806.0,4859.0,4850.3,4846.46,406380,19695.03,43492,228925,56.33,2026-02-24
INDIGOPNTS,EQ,24-Feb-2026,950.9,947.0,953.0,940.5,949.0,948.3,947.13,42342,401.03,3918,23108,54.57,2026-02-24
INDIQUBE,EQ,24-Feb-2026,178.25,177.0,177.91,172.5,174.0,174.02,173.89,16680,29.01,577,10407,62.39,2026-02-24
INDNIPPON,EQ,24-Feb-2026,834.95,834.9,857.0,822.55,832.0,827.9,842.67,42644,359.35,3260,13824,32.42,2026-02-24
INDOAMIN,EQ,24-Feb-2026,112.86,112.89,112.89,107.62,109.95,109.06,109.32,68104,74.45,1882,40569,59.57,2026-02-24
INDOBORAX,EQ,24-Feb-2026,244.56,244.56,245.26,243.0,243.52,243.11,243.5,50774,123.63,338,46037,90.67,2026-02-24
INDOCO,EQ,24-Feb-2026,199.81,202.2,214.19,199.5,206.05,203.11,207.57,293000,608.19,5725,62335,21.27,2026-02-24
INDOFARM,EQ,24-Feb-2026,143.19,143.0,143.19,138.43,142.0,141.3,140.55,178064,250.27,3248,78377,44.02,2026-02-24
INDORAMA,EQ,24-Feb-2026,36.48,36.15,36.9,35.79,36.5,36.12,36.2,71342,25.83,808,39168,54.9,2026-02-24
INDOSTAR,EQ,24-Feb-2026,230.49,230.7,230.86,220.0,224.0,224.06,223.93,86489,193.68,1820,56671,65.52,2026-02-24
